,zpid,price,priceLabel,beds,baths,area,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,shouldShowZestimateAsPrice,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,info3String,info1String,brokerName,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,availabilityDate,timeOnZillow,latLong_latitude,latLong_longitude,variableData_type,variableData_text,variableData_data_isFresh,hdpData_homeInfo_zpid,hdpData_homeInfo_zipcode,hdpData_homeInfo_city,hdpData_homeInfo_state,hdpData_homeInfo_latitude,hdpData_homeInfo_longitude,hdpData_homeInfo_price,hdpData_homeInfo_datePriceChanged,hdpData_homeInfo_bathrooms,hdpData_homeInfo_bedrooms,hdpData_homeInfo_livingArea,hdpData_homeInfo_homeType,hdpData_homeInfo_homeStatus,hdpData_homeInfo_daysOnZillow,hdpData_homeInfo_isFeatured,hdpData_homeInfo_shouldHighlight,hdpData_homeInfo_zestimate,hdpData_homeInfo_rentZestimate,hdpData_homeInfo_listing_sub_type_is_FSBA,hdpData_homeInfo_priceReduction,hdpData_homeInfo_isUnmappable,hdpData_homeInfo_isPreforeclosureAuction,hdpData_homeInfo_homeStatusForHDP,hdpData_homeInfo_priceForHDP,hdpData_homeInfo_priceChange,hdpData_homeInfo_isNonOwnerOccupied,hdpData_homeInfo_isPremierBuilder,hdpData_homeInfo_isZillowOwned,hdpData_homeInfo_currency,hdpData_homeInfo_country,hdpData_homeInfo_taxAssessedValue,hdpData_homeInfo_lotAreaValue,hdpData_homeInfo_lotAreaUnit,hdpData_homeInfo_listing_sub_type_is_openHouse,hdpData_homeInfo_listing_sub_type_is_comingSoon,hdpData_homeInfo_openHouse,hdpData_homeInfo_open_house_info_open_house_showing,variableData,hdpData_homeInfo_listing_sub_type_is_newHome,hdpData_homeInfo_newConstructionType,hdpData_homeInfo_videoCount,communityName,isPropertyResultCDP,style,isCdpResult,unitCount,hdpData_homeInfo_group_type,hdpData_homeInfo_priceSuffix,hdpData_homeInfo_providerListingID,hdpData_homeInfo_unit,hdpData_homeInfo_listing_sub_type_is_bankOwned,schools_rating,school_district,num_stories,year_built,year_renovated,sq_ft_finished,total_sq_ft,lot_sq_ft,taxable_land_value,taxable_improvement_value,county_name,basement_information_BASEMENT_SQUARE_FEET,basement_information_BASEMENT_FINISH_CODE,basement_information_BASEMENT_TYPE_CODE,bathroom_information_FULL_BATHS,bathroom_information_HALF_BATHS,heating_&_cooling_HEATING_TYPE_CODE,room_information_TOTAL_ROOMS,exterior_information_CONDITION_CODE,exterior_information_STYLE_CODE,exterior_information_CONSTRUCTION_TYPE_CODE,exterior_information_BUILDING_QUALITY_CODE,exterior_information_EXTERIOR_WALL_CODE,exterior_information_ROOF_COVER_CODE,exterior_information_ROOF_TYPE_CODE,exterior_information_BUILDING_CODE,property_information_SUBDIVISION_NAME,property_information_LIVING_SQUARE_FEET,property_information_GROUND_FLOOR_SQUARE_FEET,property_information_BUILDING_SQUARE_FEET,property_information_STORIES_NUMBER,property_information_STORIES_CODE,property_information_LEGAL_DESCRIPTION,parking_&_garage_information_PARKING_TYPE,parking_&_garage_information_GARAGE_PARKING_SQUARE_FEET,parking_&_garage_information_GARAGE_CODE,lot_information_NUMBER_OF_BUILDINGS,lot_information_LAND_SQUARE_FOOTAGE,lot_information_LEGAL_LOT_NUMBER,lot_information_LEGAL_BLOCK_NUMBER,lot_information_MUNICIPALITY_NAME,lot_information_ACRES,lot_information_COUNTY_USE_DESCRIPTION,assessor_information_ASSESSED_YEAR,assessor_information_TAX_AREA,heating_&_cooling_AIR_CONDITIONING_CODE,fireplace_information_FIREPLACE_INDICATOR,property_information_ADJUSTED_GROSS_SQUARE_FEET,parking_&_garage_information_PARKING_SPACES,lot_information_ZONING_CODE,lot_information_STATE_USE_DESCRIPTION,bathroom_information_THREE_QUARTERS_BATHS,fireplace_information_NUMBER_OF_FIREPLACES,location_information_LOCATION_INFLUENCE_CODE,fireplace_information_FIREPLACE_TYPE_CODE,exterior_information_BUILDING_IMPROVEMENT_CODE,pool_information_POOL_CODE,pool_information_POOL_INDICATOR,lot_information_DEPTH_FOOTAGE,lot_information_FRONT_FOOTAGE,bathroom_information_BATH_FIXTURES,heating_&_cooling_FUEL_CODE,property_information_GROSS_SQUARE_FEET,utility_information_UTILITIES_CODE,property_information_SA_LGL_DSCRPTN,property_information_SA_CONSTRUCTION_CODE,property_information_SA_HEATING_COOLING,property_information_SA_FIREPLACE_CODE,property_information_SA_GARAGE_CARPORT,property_information_SA_NBR_UNITS,exterior_information_FOUNDATION_CODE,utility_information_SEWER_CODE,utility_information_WATER_CODE
227,121926937,"$1,000,000",$1.00M,3.0,3.0,4000.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/f91227c299b266bb255ee17a5a9de5c4-p_e.jpg,True,False,,False,/homedetails/8438-Quartz-Way-Arvada-CO-80007/121926937_zpid/,ForSale,For Sale (Broker),False,False,False,8438 Quartz Way Arvada CO 80007,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #8667837,Keller Williams DTC,True,False,False,,1198039158,39.84837,-105.18593,,,,121926937,80007,Arvada,CO,39.84837,-105.18593,1000000.0,,3.0,3.0,4000.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,1000009.0,4100.0,True,,False,False,FOR_SALE,1000000.0,,True,False,False,USD,USA,610557.0,9610.0,sqft,,,,,,,,,,,,,,,,,,,7.3,Jefferson County R-1 School District,1.0,2016.0,2016.0,2101.0,2101.0,9610.0,9077.0,33357.0,Jefferson County,"1,899",,,,,Forced Air,,,Ranch,,Good,,,,Single Family,LEYDEN ROCK SUB FLG 3,"2,101","2,101","4,650",1,1,SECTION 26 TOWNSHIP 02 RANGE 70 QTR SE SUBDIVISIONCD 469975 SUBDIVISIONNAME LEYDEN ROCK SUB FLG NO 3 BLOCK 001 LOT 0026 SIZE: 9610 TRACT VALUE: .221,Attached Garage,650,Attached,1,"9,610",26,1,,0.2206,,2022,,Central and Unit,Has Fireplace,"4,000",,,IMPROVED RESID LAND,,1,,,,,,,,,,,,,,,,,,,,
228,51407135,"$825,000",$825K,4.0,4.0,3312.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/0f9864a6dcf3cccf7c3bcdeb805c556a-p_e.jpg,True,False,,False,/homedetails/7285-W-94th-Pl-Westminster-CO-80021/51407135_zpid/,ForSale,For Sale (Broker),False,False,False,7285 W 94th Pl Westminster CO 80021,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #6732507,LoKation Real Estate,True,False,False,,1214114158,39.868755,-105.07792,,,,51407135,80021,Westminster,CO,39.868755,-105.07792,825000.0,,4.0,4.0,3312.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,838983.0,3128.0,True,,False,False,FOR_SALE,825000.0,,True,False,False,USD,USA,543358.0,0.48,acres,,,,,,,,,,,,,,,,,,,6.0,Jefferson County R-1 School District,2.0,1975.0,1975.0,2313.0,2313.0,20935.0,12549.0,25215.0,Jefferson County,999,Finished,Finished,1,1,Forced Air,,,,Masonry,Average,,,,Single Family,GREENLAWN ESTATES,"2,313","1,314","3,774",2,2,SECTION 23 TOWNSHIP 02 RANGE 69 QTR NE SUBDIVISIONCD 319400 SUBDIVISIONNAME GREENLAWN ESTATES BLOCK 003 LOT 0015 SIZE: 20935 TRACT VALUE: .481,Attached Garage,462,Attached,1,"20,935",15,3,,0.4806,,2022,,Central and Unit,Has Fireplace,"3,312",,R-1,IMPROVED RESID LAND,2,1,,,,,,,,,,,,,,,,,,,,
229,13693886,"$630,000",$630K,3.0,3.0,2174.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/ae815e294b53221718318a521684d74d-p_e.jpg,True,False,,False,/homedetails/8472-Zephyr-St-Arvada-CO-80005/13693886_zpid/,ForSale,For Sale (Broker),False,False,False,8472 Zephyr St Arvada CO 80005,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #1999114,REAL ESTATE NETWORK,True,False,False,,1233066386,39.85195,-105.08534,,,,13693886,80005,Arvada,CO,39.85195,-105.08534,630000.0,,3.0,3.0,2174.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,645840.0,2928.0,True,,False,False,FOR_SALE,630000.0,,True,False,False,USD,USA,435390.0,9981.0,sqft,,,,,,,,,,,,,,,,,,,5.5,Jefferson County R-1 School District,,1972.0,1972.0,2174.0,2174.0,9981.0,8721.0,21539.0,Jefferson County,,,,1,1,Forced Air,,,Split Level,Masonry,Average,,,,Single Family,WESTREE FLG #2,"2,174","1,344","2,615",,Split Level,SECTION 26 TOWNSHIP 02 RANGE 69 QTR NW SUBDIVISIONCD 828200 SUBDIVISIONNAME WESTREE FLG #2 BLOCK 002 LOT 0028 SIZE: 9981 TRACT VALUE: .229,Attached Garage,441,Attached,1,"9,981",28,2,,0.2291,,2022,,Evaporative,Has Fireplace,"2,174",,,IMPROVED RESID LAND,1,1,,,,,,,,,,,,,,,,,,,,
230,331705252,"$939,000",$939K,6.0,4.0,3255.0,FOR_SALE,New construction,False,False,False,https://photos.zillowstatic.com/fp/bdfa77e569b8dec2a102c7fc0a964298-p_e.jpg,True,False,NEW_CONSTRUCTION,False,/homedetails/7263-Xenophon-Ct-Arvada-CO-80005/331705252_zpid/,ForSale,New Construction,False,False,False,7263 Xenophon Ct Arvada CO 80005,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985019,Keller Williams-Preferred Rlty,True,False,False,,1311371216,39.828884,-105.142166,,,,331705252,80005,Arvada,CO,39.828884,-105.142166,939000.0,,4.0,6.0,3255.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,,,False,False,FOR_SALE,939000.0,,True,False,False,USD,USA,735330.0,8712.0,sqft,,,,,,True,BUILDER_SPEC,,,,,,,,,,,,8.3,Jefferson County R-1 School District,2.0,2022.0,2022.0,2344.0,2344.0,8921.0,42125.0,41010.0,Jefferson County,"1,056",,,,,Forced Air,,,,,Good,,,,Single Family,APEX ESTATES,"2,344","1,056","4,104",2,2,SECTION 32 TOWNSHIP 02 RANGE 69 SUBDIVISIONCD 023300 SUBDIVISIONNAME APEX ESTATES LOT 0001 SIZE: 8198 VALUE: 0.188,Attached Garage,704,Attached,1,"8,921",1,,,0.2048,,2022,,Central and Unit,,"3,400",,,IMPROVED RESID LAND,,,,,,,,,,,,,,,,,,,,,,
231,13735781,"$675,000",$675K,4.0,2.0,2628.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/2861ad1bc1c4fc0bb40796b47208300a-p_e.jpg,True,False,,False,/homedetails/4295-Pierce-St-Wheat-Ridge-CO-80033/13735781_zpid/,ForSale,For Sale (Broker),False,False,False,4295 Pierce St Wheat Ridge CO 80033,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #8127706,RE/MAX PROFESSIONALS,True,False,False,,1315619158,39.77554,-105.072426,,,,13735781,80033,Wheat Ridge,CO,39.77554,-105.072426,675000.0,,2.0,4.0,2628.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,686029.0,2738.0,True,,False,False,FOR_SALE,675000.0,,True,False,False,USD,USA,450657.0,10454.0,sqft,,,,,,,,,,,,,,,,,,,4.5,Jefferson County R-1 School District,,1958.0,1958.0,1965.0,1965.0,10454.0,14850.0,16471.0,Jefferson County,663,,,1,,Hot Water,,,Split Level,Masonry,Average,,,,Single Family,,"1,965","1,314","2,978",,Split Level,SECTION 23 TOWNSHIP 03 RANGE 69 QTR SE SIZE: 10454 VALUE: .240 KEY=037,Attached Garage,350,Attached,1,"10,454",,,,0.24,,2022,,,Has Fireplace,"2,628",,,IMPROVED RESID LAND,1,1,,,,,,,,,,,,,,,,,,,,
232,13725651,"$725,000",$725K,5.0,3.0,2292.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/a875fa695fbce0d87663bbee24105223-p_e.jpg,True,False,,False,/homedetails/9642-W-63rd-Pl-Arvada-CO-80004/13725651_zpid/,ForSale,For Sale (Broker),True,False,False,9642 W 63rd Pl Arvada CO 80004,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #7081320,"eXp Realty, LLC",True,False,False,,1315739158,39.811558,-105.10616,3D_HOME,3D Tour,,13725651,80004,Arvada,CO,39.811558,-105.10616,725000.0,,3.0,5.0,2292.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,738181.0,2937.0,True,,False,False,FOR_SALE,725000.0,,True,False,False,USD,USA,395929.0,7405.2,sqft,,,,,,,,,,,,,,,,,,,5.0,Jefferson County R-1 School District,1.0,1958.0,1983.0,1146.0,1146.0,7362.0,12237.0,15280.0,Jefferson County,"1,146",Finished,Partial Finished,1,,Forced Air,,,Ranch,Masonry,Average,,,,Single Family,ARVADA WEST FLG # 4,"1,146","1,146","2,565",1,1,SECTION 10 TOWNSHIP 03 RANGE 69 SUBDIVISIONCD 053600 SUBDIVISIONNAME ARVADA WEST FLG # 4 BLOCK 011 LOT 0013 SIZE: 7362 TRACT VALUE: .169,Attached Garage,273,Attached,1,"7,362",13,11,,0.169,,2022,,Central and Unit,,"2,292",,,IMPROVED RESID LAND,2,,,,Ranch,,,,,,,,,,,,,,,,,
233,13740656,"$949,000",$949K,3.0,3.0,2121.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/931d2282a3c759142eda9e453cbc767f-p_e.jpg,True,False,,False,/homedetails/3320-Nelson-St-Wheat-Ridge-CO-80033/13740656_zpid/,ForSale,For Sale (Broker),False,False,False,3320 Nelson St Wheat Ridge CO 80033,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #3351415,RE/MAX Alliance - Olde Town,True,False,False,,1322830158,39.763695,-105.117584,,,,13740656,80033,Wheat Ridge,CO,39.763695,-105.117584,949000.0,,3.0,3.0,2121.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,965084.0,2766.0,True,,False,False,FOR_SALE,949000.0,,True,False,False,USD,USA,570900.0,0.284366391184573,acres,,,,,,,,,,,,,,,,,,,5.3,Jefferson County R-1 School District,1.0,1956.0,1982.0,2121.0,2121.0,12387.0,21545.0,18133.0,Jefferson County,,,,1,1,Hot Water,,,Ranch,Masonry,Average,,,,Single Family,ROLLING HILLS BLKS 6-8,"2,121","2,121","2,684",1,1,SECTION 28 TOWNSHIP 03 RANGE 69 SUBDIVISIONCD 648600 SUBDIVISIONNAME ROLLING HILLS BLKS 6-8 BLOCK 008 LOT 0009 SIZE: 12387 TRACT VALUE: .284,Attached Garage,563,Attached,1,"12,387",9,6,,0.2844,,2022,,,Has Fireplace,"2,121",,,IMPROVED RESID LAND,1,2,,,Ranch,,,,,,,,,,,,,,,,,
234,13740340,"$965,000",$965K,4.0,3.0,2756.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/2b5f0e09d38082777fed280d3181ef2c-p_e.jpg,True,False,,False,/homedetails/9965-W-34th-Dr-Wheat-Ridge-CO-80033/13740340_zpid/,ForSale,For Sale (Broker),False,False,False,9965 W 34th Dr Wheat Ridge CO 80033,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #9901533,Homie,True,False,False,,1386315158,39.76489,-105.109024,OPEN_HOUSE,Open: Sun. 11am-1pm,,13740340,80033,Wheat Ridge,CO,39.76489,-105.109024,965000.0,,3.0,4.0,2756.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,976103.0,3249.0,True,,False,False,FOR_SALE,965000.0,,True,False,False,USD,USA,473302.0,0.2960055096418733,acres,True,,Sun. 11am-1pm,"[{'open_house_start': 1682272800000, 'open_house_end': 1682280000000}]",,,,,,,,,,,,,,,4.5,Jefferson County R-1 School District,1.0,1956.0,1959.0,1481.0,1481.0,12894.0,17703.0,15192.0,Jefferson County,588,Finished,Partial Finished,1,1,Forced Air,,,Ranch,Masonry,Average,,,,Single Family,HILLHAVEN,"1,481","1,481","2,723",1,1,SECTION 27 TOWNSHIP 03 RANGE 69 SUBDIVISIONCD 346200 SUBDIVISIONNAME HILLHAVEN BLOCK LOT 0015 SIZE: 12894 TRACT VALUE: .296,Attached Garage,654,Attached,1,"12,894",15,,,0.296,,2022,,,,"2,069",,,IMPROVED RESID LAND,,,,,Ranch,,,,,,,,,,,,,,,,,
235,249094891,"$2,000,000",$2.00M,5.0,5.0,5183.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/7ae668985ededd3ea5def3ee579d5fc4-p_e.jpg,True,False,,False,/homedetails/9542-Yucca-Way-Arvada-CO-80007/249094891_zpid/,ForSale,For Sale (Broker),True,False,False,9542 Yucca Way Arvada CO 80007,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #8804067,KELLER WILLIAMS AVENUES REALTY,True,False,False,,1401333158,39.869476,-105.20458,3D_HOME,3D Tour,,249094891,80007,Arvada,CO,39.869476,-105.20458,2000000.0,,5.0,5.0,5183.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,1985401.0,5458.0,True,,False,False,FOR_SALE,2000000.0,,True,False,False,USD,USA,892002.0,0.2930670339761249,acres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,13744748,"$765,000",$765K,4.0,3.0,2401.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/9590f9016e5b9b3218640df4bdd37924-p_e.jpg,True,False,,False,/homedetails/13000-Willow-Ln-Golden-CO-80401/13744748_zpid/,ForSale,For Sale (Broker),False,False,False,13000 Willow Ln Golden CO 80401,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #1508420,Open Real Estate Inc.,True,False,False,,1401717200,39.743042,-105.14582,PRICE_REDUCTION,"$10,000 (Apr 18)",,13744748,80401,Golden,CO,39.743042,-105.14582,765000.0,1681801200000.0,3.0,4.0,2401.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,776273.0,3128.0,True,"$10,000 (Apr 18)",False,False,FOR_SALE,765000.0,-10000.0,True,False,False,USD,USA,657811.0,0.33402203856749313,acres,,,,,,,,,,,,,,,,,,,5.8,Jefferson County R-1 School District,,1959.0,1984.0,2401.0,2401.0,14550.0,15721.0,29997.0,Jefferson County,,,,1,1,Hot Water,,,Split Level,Masonry,Good,,,,Single Family,APPLEWOOD GROVE 1ST FLG,"2,401","1,470","2,871",,Split Level,SECTION 32 TOWNSHIP 03 RANGE 69 QTR SW SUBDIVISIONCD 029200 SUBDIVISIONNAME APPLEWOOD GROVE 1ST FLG BLOCK 006 LOT 0007 SIZE: 14550 TRACT VALUE: .334,Attached Garage,470,Attached,1,"14,550",7,6,,0.334,,2022,,,Has Fireplace,"2,401",,R-1,IMPROVED RESID LAND,1,1,,,,,,,,,,,,,,,,,,,,
237,334526765,"$750,000",$750K,4.0,4.0,2564.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/7f9e48081643c0ad0a2f8dd69ded7052-p_e.jpg,True,False,,False,/homedetails/12260-W-57th-Pl-Arvada-CO-80002/334526765_zpid/,ForSale,For Sale (Broker),False,False,False,12260 W 57th Pl Arvada CO 80002,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #1689383,You 1st Realty,True,False,False,,1409114158,39.799465,-105.13636,,,,334526765,80002,Arvada,CO,39.799465,-105.13636,750000.0,,4.0,4.0,2564.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,759599.0,3599.0,True,,False,False,FOR_SALE,750000.0,,True,False,False,USD,USA,90119.0,2207.0,sqft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,13728277,"$625,000",$625K,4.0,3.0,1850.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/90bdc386e9129ca24ab3bd49b598e803-p_e.jpg,True,False,,False,/homedetails/5425-Wellington-Pkwy-Arvada-CO-80003/13728277_zpid/,ForSale,For Sale (Broker),False,False,False,5425 Wellington Pkwy Arvada CO 80003,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #8736802,8z Real Estate,True,False,False,,1415351072,39.807346,-105.056335,,,,13728277,80003,Arvada,CO,39.807346,-105.056335,625000.0,,3.0,4.0,1850.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,647660.0,2588.0,True,,False,False,FOR_SALE,625000.0,,True,False,False,USD,USA,369713.0,10746.0,sqft,,,,,,,,,,,,,,,,,,,3.5,Jefferson County R-1 School District,1.0,1961.0,1961.0,925.0,925.0,10746.0,13764.0,11931.0,Jefferson County,925,,,1,,Forced Air,,,Ranch,Masonry,Average,,,,Single Family,WELLINGTON DOWNS 2ND FLG,925,925,"2,350",1,1,SECTION 12 TOWNSHIP 03 RANGE 69 SUBDIVISIONCD 805600 SUBDIVISIONNAME WELLINGTON DOWNS 2ND FLG BLOCK LOT 0022 SIZE: 10746 TRACT VALUE: .247,Attached Garage,500,Attached,1,"10,746",22,,,0.2467,,2022,,,,"1,850",,,IMPROVED RESID LAND,,,,,Ranch,,,,,,,,,,,,,,,,,
239,131684861,"$779,000",$779K,3.0,4.0,4629.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/e7cdf3c23831e50b3e6dc7728dd1a324-p_e.jpg,True,False,,False,/homedetails/17490-W-94th-Dr-Arvada-CO-80007/131684861_zpid/,ForSale,For Sale (Broker),False,False,False,17490 W 94th Dr Arvada CO 80007,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #2650568,Keller Williams Realty Urban Elite,True,False,False,,1420762158,39.86781,-105.19701,,,,131684861,80007,Arvada,CO,39.86781,-105.19701,779000.0,,4.0,3.0,4629.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,787963.0,3964.0,True,,False,False,FOR_SALE,779000.0,,True,False,False,USD,USA,553221.0,6747.0,sqft,,,,,,,,,,,,,,,,,,,7.2,Jefferson County R-1 School District,1.0,2018.0,2018.0,2326.0,2326.0,6747.0,6729.0,31720.0,Jefferson County,"2,303",,,,,Forced Air,,,Ranch,,Good,,,,Single Family,CANDELAS FLG 2 AMD 1,"2,326","2,326","5,291",1,1,SECTION 23 TOWNSHIP 02 RANGE 70 SUBDIVISIONCD 108072 SUBDIVISIONNAME CANDELAS FLG NO 2 AMD NO 1 BLOCK 07B LOT 028B SIZE: 6757 VALUE: .155,Attached Garage,662,Attached,1,"6,747",28B,7B,,0.1549,,2022,,Central and Unit,Has Fireplace,"4,629",,,IMPROVED RESID LAND,,1,,,,,,,,,,,,,,,,,,,,
240,13688000,"$649,000",$649K,4.0,2.0,1717.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/6c06d185f670ec6ddf6be26aa01d963a-p_e.jpg,True,False,,False,/homedetails/9491-Garrison-Ct-Westminster-CO-80021/13688000_zpid/,ForSale,For Sale (Broker),False,False,False,9491 Garrison Ct Westminster CO 80021,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #1654199,THE RESOURCE GROUP LLC,True,False,False,,1465463158,39.866802,-105.104065,,,,13688000,80021,Westminster,CO,39.866802,-105.104065,649000.0,,2.0,4.0,1717.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,660500.0,2814.0,True,,False,False,FOR_SALE,649000.0,,True,False,False,USD,USA,371637.0,6211.0,sqft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,13295324,"$795,000",$795K,4.0,2.0,1690.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/c3cc6ebf5e5153f25205cec40e7795df-p_e.jpg,True,False,,False,/homedetails/3920-N-Wolff-St-Denver-CO-80212/13295324_zpid/,ForSale,For Sale (Broker),False,False,False,3920 N Wolff St Denver CO 80212,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #2346589,Elevate Property Group LLC,True,False,False,,1466234159,39.771572,-105.0484,,,,13295324,80212,Denver,CO,39.771572,-105.0484,795000.0,,2.0,4.0,1690.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,823058.0,2747.0,True,,False,False,FOR_SALE,795000.0,,True,False,False,USD,USA,490500.0,6098.4,sqft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,13745498,"$750,000",$750K,3.0,2.0,1882.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/75ee29d738abda8341ecc1b55f9ab496-p_e.jpg,True,False,,False,/homedetails/2070-Moore-St-Lakewood-CO-80215/13745498_zpid/,ForSale,For Sale (Broker),False,False,False,2070 Moore St Lakewood CO 80215,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #5228589,"Tripp & Associates,LLC",True,False,False,,1477321159,39.748505,-105.11557,,,,13745498,80215,Lakewood,CO,39.748505,-105.11557,750000.0,,2.0,3.0,1882.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,769230.0,2667.0,True,,False,False,FOR_SALE,750000.0,,True,False,False,USD,USA,480100.0,0.3711662075298439,acres,,,,,,,,,,,,,,,,,,,4.7,Jefferson County R-1 School District,1.0,1953.0,1960.0,1876.0,1876.0,16168.0,20993.0,12374.0,Jefferson County,,,,1,,Forced Air,,,Ranch,Masonry,Average,,,,Single Family,LINDA VISTA ACRES,"1,876","1,876","1,876",1,1,SECTION 33 TOWNSHIP 03 RANGE 69 SUBDIVISIONCD 472600 SUBDIVISIONNAME LINDA VISTA ACRES BLOCK LOT 0024 SIZE: 16168 TRACT VALUE: .371,Detached Garage,576,Detached,1,"16,168",24,,,0.3712,,2022,,Evaporative,Has Fireplace,,,,IMPROVED RESID LAND,1,1,,,Ranch,,,,,,,,,,,,,,,,,
